fileName	dwellTimeCentre	dwellTimeTail	dwellTimeHead
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	54.0	50.0	84.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	60.0	36.0	44.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	50.0	62.0	52.0
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	98.0	24.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	68.0	50.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	76.0	60.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	48.0	58.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	54.0	44.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	62.0	52.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data	36.0	46.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data		52.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data		60.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data		52.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data		68.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data		88.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data		46.0	
2024-03-15_AgarSandwich_x4_2s_083_FILAMENT_E_data_dwell_data		46.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	46.0	42.0	578.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	678.0	638.0	650.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	806.0	308.0	1566.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	106.0	594.0	42.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	494.0	626.0	714.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	428.0	1586.0	280.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	162.0		
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	1266.0		
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_A_data_dwell_data	38.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data	332.0	32.0	352.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data	42.0	14.0	36.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data	88.0	32.0	52.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data	116.0	62.0	10.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data	64.0	350.0	56.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data	74.0	44.0	32.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data	54.0	58.0	40.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_B_data_dwell_data		48.0	16.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	70.0	30.0	68.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	28.0	40.0	40.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	58.0	20.0	48.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	44.0	12.0	52.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	242.0	78.0	128.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	70.0	46.0	26.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	58.0	48.0	42.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	40.0	42.0	46.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	38.0	64.0	48.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	32.0	34.0	32.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	56.0	44.0	80.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	104.0	268.0	24.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	24.0	1588.0	26.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	28.0	266.0	38.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	44.0	132.0	74.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	46.0	52.0	44.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	52.0	44.0	54.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	40.0	42.0	118.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	34.0	48.0	32.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	36.0	42.0	26.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	60.0	34.0	42.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	196.0	72.0	64.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	180.0	300.0	34.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_C_data_dwell_data	64.0		44.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	6.0	106.0	84.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	170.0	44.0	140.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	120.0	50.0	88.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	62.0	74.0	78.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	400.0	72.0	320.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	78.0	348.0	52.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	102.0	36.0	66.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	86.0	286.0	302.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	374.0	72.0	96.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	44.0	98.0	48.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	300.0	62.0	90.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	72.0	52.0	68.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	178.0	60.0	70.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	58.0	80.0	344.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	78.0	86.0	38.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	52.0	72.0	78.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	340.0	320.0	64.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	76.0	60.0	52.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	80.0	62.0	58.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	106.0	70.0	52.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	86.0	322.0	80.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	72.0	58.0	70.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	380.0	42.0	74.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	72.0	74.0	52.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	82.0	62.0	40.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	82.0	62.0	76.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	366.0	230.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	60.0	84.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	78.0	84.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	50.0	288.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	320.0	94.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	114.0	80.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	92.0	326.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	60.0	84.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data	230.0	332.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		62.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		62.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		318.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		66.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		304.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		68.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		54.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_D_data_dwell_data		228.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	28.0	80.0	22.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	26.0	92.0	24.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	60.0	52.0	10.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	44.0	36.0	56.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	18.0	14.0	40.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	60.0	26.0	30.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	14.0	234.0	86.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	14.0	8.0	16.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	18.0	38.0	48.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	12.0	34.0	56.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	44.0	42.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	44.0	4.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	12.0	20.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	16.0	4.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_E_data_dwell_data	8.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	616.0	660.0	228.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	536.0	144.0	138.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	238.0	292.0	136.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	136.0	62.0	92.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	142.0	128.0	84.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	148.0	134.0	80.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	100.0	96.0	120.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	100.0	86.0	74.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	96.0	108.0	110.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	98.0	104.0	208.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	90.0	98.0	280.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	100.0	82.0	104.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	104.0	158.0	84.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	84.0	94.0	84.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	104.0	300.0	104.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	96.0	114.0	158.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	74.0	88.0	110.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	148.0	98.0	90.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	116.0	66.0	90.0
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	92.0	88.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	296.0	630.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	116.0	274.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	74.0	158.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	88.0	158.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	110.0	84.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	90.0	94.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	118.0	90.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data	70.0	104.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		82.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		82.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		94.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		80.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		126.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		98.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		302.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		78.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		106.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		172.0	
2024-03-15_AgarSandwich_x4_2s_084_FILAMENT_F_data_dwell_data		60.0	
2024-03-18_AgarSandwich_x4_2s_086_FILAMENT_A_data_dwell_data	42.0	34.0	376.0
2024-03-18_AgarSandwich_x4_2s_086_FILAMENT_A_data_dwell_data	136.0	368.0	34.0
2024-03-18_AgarSandwich_x4_2s_086_FILAMENT_A_data_dwell_data	64.0	40.0	36.0
2024-03-18_AgarSandwich_x4_2s_086_FILAMENT_A_data_dwell_data	20.0		
2024-03-18_AgarSandwich_x4_2s_086_FILAMENT_A_data_dwell_data	4.0
